Wavelength(10nm),Signal_Amplitude(V)
6057.1,0.0158
6058.1,0.016
6059.1,0.0163
6060.1,0.0169
6061.1,0.0174
6062.1,0.0175
6063.1,0.0171
6064.1,0.0171
6065.1,0.0174
6066.1,0.0182
6067.1,0.019
6068.1,0.0191
6069.1,0.019
6070.1,0.0173
6071.1,0.016
6072.1,0.0167
6073.1,0.0178
6074.1,0.0185
6075.1,0.0188
6076.1,0.0184
6077.1,0.0175
6078.1,0.0156
6079.1,0.0153
6080.1,0.0158
6081.1,0.016
6082.1,0.0163
6083.1,0.0165
6084.1,0.0163
6085.1,0.016
6086.1,0.0157
6087.1,0.0156
6088.1,0.0154
6089.1,0.0151
6090.1,0.015
6091.1,0.015
6092.1,0.0154
6093.1,0.0157
6094.1,0.0163
6095.1,0.0163
6096.1,0.0167
6097.1,0.0169
6098.1,0.0163
6099.1,0.0159
6100.1,0.0156
6101.1,0.0156
6102.1,0.0151
6103.1,0.0151
6104.1,0.015
6105.1,0.0152
6106.1,0.0148
6107.1,0.0149
6108.1,0.016
6109.1,0.0175
6110.1,0.0187
6111.1,0.0194
6112.1,0.0197
6113.1,0.0189
6114.1,0.0181
6115.1,0.0175
6116.1,0.017
6117.1,0.0168
6118.1,0.0171
6119.1,0.0174
6120.1,0.0177
6121.1,0.0188
6122.1,0.0207
6123.1,0.0224
6124.1,0.0224
6125.1,0.022
6126.1,0.0208
6127.1,0.0183
6128.1,0.0153
6129.1,0.0148
6130.1,0.0145
6131.1,0.0146
6132.1,0.0147
6133.1,0.015
6134.1,0.0154
6135.1,0.0158
6136.1,0.0159
6137.1,0.016
6138.1,0.0158
6139.1,0.0157
6140.1,0.0157
6141.1,0.0156
6142.1,0.0154
6143.1,0.0154
6144.1,0.0157
6145.1,0.0159
6146.1,0.0162
6147.1,0.017
6148.1,0.0169
6149.1,0.0167
6150.1,0.0165
6151.1,0.0161
6152.1,0.0151
6153.1,0.0149
6154.1,0.015
6155.1,0.0154
6156.1,0.0157
6157.1,0.0158
6158.1,0.0166
6159.1,0.0168
6160.1,0.0171
6161.1,0.0181
6162.1,0.0186
6163.1,0.0183
6164.1,0.0179
6165.1,0.0175
6166.1,0.0164
6167.1,0.0157
6168.1,0.0152
6169.1,0.015
6170.1,0.0152
6171.1,0.0153
6172.1,0.0163
6173.1,0.0168
6174.1,0.0171
6175.1,0.017
6176.1,0.0171
6177.1,0.0168
6178.1,0.0165
6179.1,0.0162
6180.1,0.016
6181.1,0.0162
6182.1,0.0165
6183.1,0.0171
6184.1,0.0172
6185.1,0.0176
6186.1,0.0173
6187.1,0.0169
6188.1,0.0168
6189.1,0.0171
6190.1,0.0171
6191.1,0.0172
6192.1,0.0166
6193.1,0.0157
6194.1,0.0151
6195.1,0.0148
6196.1,0.0146
6197.1,0.0145
6198.1,0.0144
6199.1,0.0143
6200.1,0.0143
6201.1,0.0145
6202.1,0.0146
6203.1,0.0146
6204.1,0.0148
6205.1,0.0148
6206.1,0.015
6207.1,0.0147
6208.1,0.0148
6209.1,0.0146
6210.1,0.0147
6211.1,0.015
6212.1,0.0155
6213.1,0.0162
6214.1,0.0174
6215.1,0.0176
6216.1,0.0176
6217.1,0.0172
6218.1,0.0165
6219.1,0.0159
6220.1,0.0159
6221.1,0.016
6222.1,0.016
6223.1,0.0159
6224.1,0.0156
6225.1,0.0153
6226.1,0.0156
6227.1,0.0166
6228.1,0.0183
6229.1,0.0188
6230.1,0.0189
6231.1,0.0184
6232.1,0.0174
6233.1,0.016
6234.1,0.0157
6235.1,0.0155
6236.1,0.0157
6237.1,0.0157
6238.1,0.0155
6239.1,0.0156
6240.1,0.0155
6241.1,0.0155
6242.1,0.0154
6243.1,0.0151
6244.1,0.015
6245.1,0.015
6246.1,0.0151
6247.1,0.0153
6248.1,0.0154
6249.1,0.0161
6250.1,0.0162
6251.1,0.0166
6252.1,0.0169
6253.1,0.0171
6254.1,0.0175
6255.1,0.0172
6256.1,0.0172
6257.1,0.0166
6258.1,0.0162
6259.1,0.0156
6260.1,0.0151
6261.1,0.015
6262.1,0.0151
6263.1,0.0156
6264.1,0.0154
6265.1,0.0157
6266.1,0.016
6267.1,0.0163
6268.1,0.0166
6269.1,0.0166
6270.1,0.0167
6271.1,0.016
6272.1,0.0155
6273.1,0.0152
6274.1,0.0149
6275.1,0.0152
6276.1,0.0156
6277.1,0.0157
6278.1,0.0158
6279.1,0.0155
6280.1,0.0151
6281.1,0.0147
6282.1,0.0148
6283.1,0.0145
6284.1,0.0145
6285.1,0.0146
6286.1,0.0147
6287.1,0.0148
6288.1,0.0149
6289.1,0.0155
6290.1,0.016
6291.1,0.0168
6292.1,0.0174
6293.1,0.0177
6294.1,0.0175
6295.1,0.0169
6296.1,0.0159
6297.1,0.0151
6298.1,0.0149
6299.1,0.0146
6300.1,0.0146
6301.1,0.0144
6302.1,0.0143
6303.1,0.0144
6304.1,0.0144
6305.1,0.0143
6306.1,0.0145
6307.1,0.0144
6308.1,0.0144
6309.1,0.0145
6310.1,0.0146
6311.1,0.0145
6312.1,0.0145
6313.1,0.0147
6314.1,0.0151
6315.1,0.0154
6316.1,0.0164
6317.1,0.0167
6318.1,0.0168
6319.1,0.0166
6320.1,0.0165
6321.1,0.016
6322.1,0.0155
6323.1,0.0154
6324.1,0.0156
6325.1,0.0157
6326.1,0.0154
6327.1,0.0157
6328.1,0.0158
6329.1,0.0159
6330.1,0.0166
6331.1,0.0168
6332.1,0.0162
6333.1,0.0159
6334.1,0.0154
6335.1,0.015
6336.1,0.0147
6337.1,0.0146
6338.1,0.0148
6339.1,0.015
6340.1,0.0151
6341.1,0.0151
6342.1,0.0151
6343.1,0.0149
6344.1,0.0147
6345.1,0.0145
6346.1,0.0144
6347.1,0.0144
6348.1,0.0145
6349.1,0.0145
6350.1,0.0146
6351.1,0.0148
6352.1,0.0148
6353.1,0.015
6354.1,0.015
6355.1,0.0152
6356.1,0.0152
6357.1,0.015
6358.1,0.015
6359.1,0.0152
6360.1,0.0152
6361.1,0.0154
6362.1,0.0157
6363.1,0.0158
6364.1,0.0161
6365.1,0.0164
6366.1,0.0167
6367.1,0.0172
6368.1,0.0176
6369.1,0.0179
6370.1,0.0179
6371.1,0.0176
6372.1,0.0173
6373.1,0.0174
6374.1,0.0171
6375.1,0.0172
6376.1,0.0173
6377.1,0.0177
6378.1,0.0177
6379.1,0.0176
6380.1,0.0174
6381.1,0.0174
6382.1,0.0172
6383.1,0.0171
6384.1,0.0171
6385.1,0.0169
6386.1,0.017
6387.1,0.0168
6388.1,0.0171
6389.1,0.0176
6390.1,0.0179
6391.1,0.0181
6392.1,0.0183
6393.1,0.0183
6394.1,0.0184
6395.1,0.0182
6396.1,0.0181
6397.1,0.018
6398.1,0.0179
6399.1,0.0177
6400.1,0.0177
6401.1,0.0177
6402.1,0.0179
6403.1,0.0179
6404.1,0.0179
6405.1,0.0177
6406.1,0.0178
6407.1,0.0176
6408.1,0.0178
6409.1,0.0178
6410.1,0.018
6411.1,0.0179
6412.1,0.0178
6413.1,0.0177
6414.1,0.0173
6415.1,0.0171
6416.1,0.0171
6417.1,0.0173
6418.1,0.0176
6419.1,0.0178
6420.1,0.0183
6421.1,0.0186
6422.1,0.0183
6423.1,0.0181
6424.1,0.0177
6425.1,0.0173
6426.1,0.0171
6427.1,0.0171
6428.1,0.017
6429.1,0.0167
6430.1,0.0169
6431.1,0.017
6432.1,0.0172
6433.1,0.0172
6434.1,0.0171
6435.1,0.0169
6436.1,0.0167
6437.1,0.0165
6438.1,0.0167
6439.1,0.0168
6440.1,0.0168
6441.1,0.0168
6442.1,0.0167
6443.1,0.0167
6444.1,0.0168
6445.1,0.0166
6446.1,0.0164
6447.1,0.0165
6448.1,0.0163
6449.1,0.0163
6450.1,0.0161
6451.1,0.0161
6452.1,0.0159
6453.1,0.0162
6454.1,0.0162
6455.1,0.0162
6456.1,0.0165
6457.1,0.0164
6458.1,0.0162
6459.1,0.0161
6460.1,0.0157
6461.1,0.0158
6462.1,0.0158
6463.1,0.0157
6464.1,0.0158
6465.1,0.0158
6466.1,0.0158
6467.1,0.0157
6468.1,0.0158
6469.1,0.0156
6470.1,0.0158
6471.1,0.0159
6472.1,0.0157
6473.1,0.0159
6474.1,0.0158
6475.1,0.0158
6476.1,0.0159
6477.1,0.0156
6478.1,0.0157
6479.1,0.0156
6480.1,0.0155
6481.1,0.0157
6482.1,0.0155
6483.1,0.0156
6484.1,0.0157
6485.1,0.0158
6486.1,0.0157
6487.1,0.0158
6488.1,0.0157
6489.1,0.0158
6490.1,0.0158
6491.1,0.016
6492.1,0.0161
6493.1,0.016
6494.1,0.0161
6495.1,0.0159
6496.1,0.0156
6497.1,0.0156
6498.1,0.0157
6499.1,0.0157
6500.1,0.0156
6501.1,0.0156
6502.1,0.0157
6503.1,0.0157
6504.1,0.0156
6505.1,0.0157
6506.1,0.0159
6507.1,0.0158
6508.1,0.0156
6509.1,0.0156
6510.1,0.0157
6511.1,0.0157
6512.1,0.0159
6513.1,0.0159
6514.1,0.0159
6515.1,0.0157
6516.1,0.0159
6517.1,0.0161
6518.1,0.0159
6519.1,0.0161
6520.1,0.0165
6521.1,0.0165
6522.1,0.0167
6523.1,0.0169
6524.1,0.0168
6525.1,0.0171
6526.1,0.0176
6527.1,0.0183
6528.1,0.0193
6529.1,0.0197
6530.1,0.0198
6531.1,0.0192
6532.1,0.0189
6533.1,0.0184
6534.1,0.0176
6535.1,0.0171
6536.1,0.0167
6537.1,0.0164
6538.1,0.0163
6539.1,0.0161
6540.1,0.0163
6541.1,0.0161
6542.1,0.0162
6543.1,0.0162
6544.1,0.016
6545.1,0.0161
6546.1,0.0161
6547.1,0.0163
6548.1,0.0165
6549.1,0.0163
6550.1,0.0165
6551.1,0.0165
6552.1,0.0164
6553.1,0.0162
6554.1,0.0162
6555.1,0.0164
6556.1,0.0165
6557.1,0.0164
6558.1,0.0163
6559.1,0.0163
6560.1,0.0163
6561.1,0.0164
6562.1,0.0164
6563.1,0.0165
6564.1,0.0166
6565.1,0.0166
6566.1,0.0166
6567.1,0.0164
6568.1,0.0168
6569.1,0.0167
6570.1,0.0165
6571.1,0.0167
6572.1,0.0167
6573.1,0.0168
6574.1,0.0166
6575.1,0.0167
6576.1,0.0166
6577.1,0.0167
6578.1,0.0166
6579.1,0.0169
6580.1,0.0168
6581.1,0.0167
6582.1,0.0169
6583.1,0.0169
6584.1,0.0168
6585.1,0.0168
6586.1,0.0169
6587.1,0.0171
6588.1,0.017
6589.1,0.0174
6590.1,0.0173
6591.1,0.0176
6592.1,0.0176
6593.1,0.0176
6594.1,0.0175
6595.1,0.0175
6596.1,0.0176
6597.1,0.0177
6598.1,0.0176
6599.1,0.0174
6600.1,0.0176
6601.1,0.0178
6602.1,0.0176
6603.1,0.0179
6604.1,0.0179
6605.1,0.0181
6606.1,0.0182
6607.1,0.0181
6608.1,0.0184
6609.1,0.0186
6610.1,0.0186
6611.1,0.0189
6612.1,0.0189
6613.1,0.0189
6614.1,0.0192
6615.1,0.0194
6616.1,0.0195
6617.1,0.0198
6618.1,0.0196
6619.1,0.0201
6620.1,0.0202
6621.1,0.0206
6622.1,0.0208
6623.1,0.0211
6624.1,0.021
6625.1,0.0217
6626.1,0.0219
6627.1,0.0225
6628.1,0.0229
6629.1,0.0233
6630.1,0.0238
6631.1,0.0241
6632.1,0.0246
6633.1,0.0257
6634.1,0.0276
6635.1,0.0286
6636.1,0.0294
6637.1,0.0302
6638.1,0.0315
6639.1,0.0339
6640.1,0.0355
6641.1,0.0372
6642.1,0.0409
6643.1,0.0436
6644.1,0.0511
6645.1,0.0584
6646.1,0.0674
6647.1,0.085
6648.1,0.0999
6649.1,0.1224
6650.1,0.1957
6651.1,0.2239
6652.1,0.8585
6653.1,6.0748
6654.1,24.19
6655.1,24.4348
6656.1,27.963
6657.1,27.88
6658.1,19.1194
6659.1,7.2309
6660.1,4.151
6661.1,0.4204
6662.1,0.2963
6663.1,0.1535
6664.1,0.1072
6665.1,0.0911
6666.1,0.079
6667.1,0.0652
6668.1,0.0578
6669.1,0.0514
6670.1,0.0445
6671.1,0.041
6672.1,0.0372
6673.1,0.0352
6674.1,0.0329
6675.1,0.0305
6676.1,0.0294
6677.1,0.0287
6678.1,0.0272
6679.1,0.0262
6680.1,0.026
6681.1,0.0251
6682.1,0.0248
6683.1,0.0239
6684.1,0.0235
6685.1,0.0233
6686.1,0.0226
6687.1,0.0221
6688.1,0.0218
6689.1,0.0216
6690.1,0.0215
6691.1,0.0211
6692.1,0.0208
6693.1,0.0204
6694.1,0.0201
6695.1,0.02
6696.1,0.0197
6697.1,0.0198
6698.1,0.0197
6699.1,0.0194
6700.1,0.0193
6701.1,0.0188
6702.1,0.019
6703.1,0.0187
6704.1,0.0186
6705.1,0.0186
6706.1,0.0184
6707.1,0.0181
6708.1,0.0182
6709.1,0.0181
6710.1,0.0181
6711.1,0.0181
6712.1,0.0181
6713.1,0.0179
6714.1,0.0179
6715.1,0.0179
6716.1,0.0177
6717.1,0.0176
6718.1,0.0175
6719.1,0.0174
6720.1,0.0175
6721.1,0.0173
6722.1,0.0172
6723.1,0.0172
6724.1,0.0172
6725.1,0.017
6726.1,0.0171
6727.1,0.0169
6728.1,0.017
6729.1,0.017
6730.1,0.0169
6731.1,0.0169
6732.1,0.0169
6733.1,0.0168
6734.1,0.0169
6735.1,0.017
6736.1,0.0168
6737.1,0.0168
6738.1,0.0169
6739.1,0.0167
6740.1,0.0166
6741.1,0.0167
6742.1,0.0165
6743.1,0.0164
6744.1,0.0165
6745.1,0.0166
6746.1,0.0165
6747.1,0.0165
6748.1,0.0165
6749.1,0.0164
6750.1,0.0165
6751.1,0.0164
6752.1,0.0163
6753.1,0.0165
6754.1,0.0165
6755.1,0.0164
6756.1,0.0165
6757.1,0.0166
6758.1,0.0165
6759.1,0.0164
6760.1,0.0163
6761.1,0.0163
6762.1,0.0164
6763.1,0.0163
6764.1,0.0162
6765.1,0.0162
6766.1,0.0162
6767.1,0.0162
6768.1,0.0162
6769.1,0.0164
6770.1,0.0165
6771.1,0.0165
6772.1,0.0168
6773.1,0.0167
6774.1,0.0169
6775.1,0.0169
6776.1,0.0173
6777.1,0.0174
6778.1,0.0175
6779.1,0.0176
6780.1,0.0173
6781.1,0.0171
6782.1,0.0167
6783.1,0.0166
6784.1,0.0164
6785.1,0.0162
6786.1,0.0161
6787.1,0.0161
6788.1,0.0161
6789.1,0.0162
6790.1,0.016
6791.1,0.0159
6792.1,0.0161
6793.1,0.016
6794.1,0.016
6795.1,0.016
6796.1,0.016
6797.1,0.016
6798.1,0.016
6799.1,0.0159
6800.1,0.0159
6801.1,0.016
6802.1,0.0161
6803.1,0.0159
6804.1,0.0161
6805.1,0.016
6806.1,0.016
6807.1,0.0159
6808.1,0.0161
6809.1,0.0159
6810.1,0.0159
6811.1,0.0161
6812.1,0.016
6813.1,0.0161
6814.1,0.016
6815.1,0.0159
6816.1,0.016
6817.1,0.0159
6818.1,0.0159
6819.1,0.016
6820.1,0.0158
6821.1,0.0159
6822.1,0.0159
6823.1,0.0157
6824.1,0.016
6825.1,0.0159
6826.1,0.016
6827.1,0.0159
6828.1,0.0159
6829.1,0.016
6830.1,0.0159
6831.1,0.016
6832.1,0.0162
6833.1,0.0158
6834.1,0.0159
6835.1,0.016
6836.1,0.016
6837.1,0.0159
6838.1,0.0161
6839.1,0.0158
6840.1,0.0159
6841.1,0.016
6842.1,0.016
6843.1,0.0158
6844.1,0.0161
6845.1,0.016
6846.1,0.0158
6847.1,0.016
6848.1,0.0161
6849.1,0.0163
6850.1,0.0161
6851.1,0.0162
6852.1,0.0162
6853.1,0.0161
6854.1,0.0162
6855.1,0.0161
6856.1,0.0163
6857.1,0.0162
6858.1,0.0162
6859.1,0.0164
6860.1,0.0163
6861.1,0.0167
6862.1,0.0168
6863.1,0.0169
6864.1,0.0171
6865.1,0.0173
6866.1,0.0174
6867.1,0.0175
6868.1,0.0177
6869.1,0.0176
6870.1,0.0177
6871.1,0.0176
6872.1,0.0175
6873.1,0.0174
6874.1,0.0176
6875.1,0.0176
6876.1,0.0179
6877.1,0.0176
6878.1,0.0176
6879.1,0.0176
6880.1,0.0175
6881.1,0.0176
6882.1,0.0176
6883.1,0.0177
6884.1,0.0176
6885.1,0.0175
6886.1,0.0176
6887.1,0.0178
6888.1,0.0177
6889.1,0.0179
6890.1,0.0178
6891.1,0.0178
6892.1,0.0179
6893.1,0.0179
6894.1,0.0183
6895.1,0.018
6896.1,0.0181
6897.1,0.0181
6898.1,0.0183
6899.1,0.0183
6900.1,0.0181
6901.1,0.0181
6902.1,0.0181
6903.1,0.0178
6904.1,0.0178
6905.1,0.0177
6906.1,0.0178
6907.1,0.0177
6908.1,0.0176
6909.1,0.0175
6910.1,0.0176
6911.1,0.0173
6912.1,0.0174
6913.1,0.0171
6914.1,0.0171
6915.1,0.0172
6916.1,0.017
6917.1,0.0172
6918.1,0.017
6919.1,0.0168
6920.1,0.0171
6921.1,0.0167
6922.1,0.0168
6923.1,0.0169
6924.1,0.0167
6925.1,0.0166
6926.1,0.0167
6927.1,0.0167
6928.1,0.0166
6929.1,0.0165
6930.1,0.0163
6931.1,0.0162
6932.1,0.0161
6933.1,0.0164
6934.1,0.0162
6935.1,0.016
6936.1,0.0158
6937.1,0.0157
6938.1,0.0157
6939.1,0.0157
6940.1,0.0157
6941.1,0.0156
6942.1,0.0156
6943.1,0.0154
6944.1,0.0154
6945.1,0.0153
6946.1,0.0152
6947.1,0.0149
6948.1,0.0148
6949.1,0.0147
6950.1,0.0145
6951.1,0.0145
6952.1,0.0143
6953.1,0.0143
6954.1,0.0143
6955.1,0.0143
6956.1,0.0143
6957.1,0.0142
6958.1,0.0144
6959.1,0.0141
6960.1,0.0142
6961.1,0.0142
6962.1,0.0142
6963.1,0.0142
6964.1,0.0143
6965.1,0.0143
6966.1,0.0143
6967.1,0.0142
6968.1,0.0144
6969.1,0.0144
6970.1,0.0143
6971.1,0.0144
6972.1,0.0144
6973.1,0.0145
6974.1,0.0141
6975.1,0.0144
6976.1,0.0143
6977.1,0.0143
6978.1,0.0144
6979.1,0.0143
6980.1,0.0143
6981.1,0.0143
6982.1,0.0143
6983.1,0.0142
6984.1,0.0142
6985.1,0.0142
6986.1,0.0142
6987.1,0.0142
6988.1,0.0142
6989.1,0.0142
6990.1,0.0142
6991.1,0.0143
6992.1,0.0143
6993.1,0.0144
6994.1,0.0143
6995.1,0.0143
6996.1,0.0144
6997.1,0.0142
6998.1,0.0142
6999.1,0.0142
7000.1,0.0142
7001.1,0.0143
7002.1,0.0141
7003.1,0.0143
7004.1,0.0142
7005.1,0.0141
7006.1,0.0142
